created_at,entry_id,temperature,humidity
2024-09-20 19:24:53 UTC,75,25.42,
2024-09-20 19:25:24 UTC,76,28.87,
2024-09-20 19:25:55 UTC,77,28.78,
2024-09-20 19:26:26 UTC,78,26.42,
2024-09-20 19:26:57 UTC,79,25.8,
2024-09-20 19:27:34 UTC,80,21.53,39.77
2024-09-20 19:28:05 UTC,81,28.52,33.88
2024-09-20 19:28:36 UTC,82,25.01,67.14
2024-09-20 19:29:08 UTC,83,23.39,39.45
2024-09-20 19:29:39 UTC,84,24.35,45.32
2024-09-20 19:31:46 UTC,85,18.08,32.48
2024-09-20 19:35:05 UTC,86,24.67,50.81
2024-09-20 19:35:36 UTC,87,28.91,65.23
2024-09-20 19:36:07 UTC,88,26.04,43.56
2024-09-20 19:36:38 UTC,89,27.11,41.42
2024-10-25 13:43:26 UTC,90,24.25,55.33532491292424
2024-10-25 13:46:15 UTC,91,23.96,54.99417085418038
2024-10-25 13:46:42 UTC,92,24.06,55.0203192554179
2024-10-28 09:47:17 UTC,93,24.41,54.88281538116197
2024-10-28 09:48:01 UTC,94,24.21,54.236918281028046
2024-10-28 09:48:31 UTC,95,24.11,54.34326963277755
2024-10-28 09:49:02 UTC,96,24.21,53.925618529914175
2024-10-28 09:49:32 UTC,97,24.31,53.68799919605531
2024-10-28 09:54:06 UTC,98,23.62,55.21138628223863
2024-10-28 09:54:36 UTC,99,23.52,55.17840573344932
2024-10-28 09:55:07 UTC,100,23.42,55.19470905930801
2024-10-28 09:55:38 UTC,101,23.32,55.25992693012424
2024-10-28 09:56:07 UTC,102,23.22,55.43183015619599
2024-10-28 09:56:38 UTC,103,23.12,55.09437028237332
2024-10-28 09:57:08 UTC,104,23.02,54.88382995126607
2024-10-28 09:57:38 UTC,105,22.92,54.66004514327822
2024-10-28 10:07:20 UTC,106,24.46,55.08816065135072
2024-10-28 10:07:51 UTC,107,24.56,55.49713047799395
2024-10-28 10:08:21 UTC,108,24.66,55.77269013306712
2024-10-28 10:08:51 UTC,109,24.76,55.5433929844512
2024-10-28 10:09:21 UTC,110,24.86,55.83899747330043
2024-10-28 10:11:17 UTC,111,23.73,55.05553623383749
2024-10-28 10:21:45 UTC,112,23.76,54.96921656649597
2024-10-28 10:23:13 UTC,113,23.57,55.41198930038104
2024-10-28 10:23:44 UTC,114,23.57,55.070811754127824
2024-10-28 10:24:14 UTC,115,23.57,55.34819503103588
2024-10-28 10:24:44 UTC,116,23.57,55.10748163819465
2024-10-28 10:26:58 UTC,117,23.75,55.652704666544565
2024-10-28 10:28:00 UTC,118,23.75,56.09903474325888
2024-10-28 10:28:29 UTC,119,23.75,55.77244967459612
2024-10-28 10:29:00 UTC,120,23.75,55.92080005282002
2024-10-28 10:29:30 UTC,121,23.75,55.551740502115486
2024-10-28 10:30:00 UTC,122,23.75,55.60665646293828
2024-10-28 10:30:30 UTC,123,23.75,55.615884214670864
2024-10-28 17:17:28 UTC,124,24.03,54.49209003928786
2024-10-28 17:17:58 UTC,125,24.03,54.72890228180179
2024-10-28 17:18:28 UTC,126,24.03,54.86790354156097
2024-10-28 17:18:59 UTC,127,24.03,54.38409738284266
2024-10-28 17:19:29 UTC,128,24.03,54.76536509025873
2024-10-28 17:19:59 UTC,129,24.03,55.261848306818976
2024-10-28 17:20:29 UTC,130,24.03,55.41188534886267
2024-10-28 17:21:00 UTC,131,24.03,55.261142322120826
2024-10-28 17:21:30 UTC,132,24.03,55.15281867219474
2024-10-28 17:22:00 UTC,133,24.03,55.181529069299614
2024-10-28 17:22:30 UTC,134,24.03,55.24751251823688
2024-10-28 17:23:01 UTC,135,24.03,55.25318890437889
2024-10-28 17:23:31 UTC,136,24.03,55.636217085376416
2024-10-28 17:24:01 UTC,137,24.03,55.892639242413104
2024-10-28 17:24:32 UTC,138,24.03,56.07025539577848
2024-10-28 17:25:02 UTC,139,24.03,55.624008610463385
2024-10-28 17:25:32 UTC,140,24.03,55.98690597205048
2024-10-28 17:26:03 UTC,141,24.03,55.59809291874286
2024-10-28 17:26:33 UTC,142,24.03,55.35886914091125
2024-10-28 17:27:03 UTC,143,24.03,55.58780341071485
2024-10-28 17:27:33 UTC,144,24.03,55.8356701245211
2024-10-28 17:28:04 UTC,145,24.03,55.580586646815874
2024-10-28 17:28:34 UTC,146,24.03,55.32713090856871
2024-10-28 17:29:04 UTC,147,24.03,55.06650581399486
2024-10-28 17:29:35 UTC,148,24.03,55.3827788668874
2024-10-28 17:30:05 UTC,149,24.03,55.70740360487887
2024-10-28 17:30:35 UTC,150,24.03,55.85035570108007
2024-10-28 17:31:06 UTC,151,24.03,55.6082888796755
2024-10-28 17:31:36 UTC,152,24.03,55.70172977527572
2024-10-28 17:32:06 UTC,153,24.03,56.17634286459952
2024-10-28 17:32:36 UTC,154,23.53,56.26611728020558
2024-10-28 17:33:07 UTC,155,23.03,56.228885304780334
2024-10-28 17:33:37 UTC,156,22.53,56.565312878598185
2024-10-28 17:34:07 UTC,157,22.03,56.09235043272939
2024-10-28 17:38:17 UTC,158,23.95,55.46724610672421
2024-10-28 17:38:48 UTC,159,23.95,55.61385182777904
2024-10-28 17:39:18 UTC,160,23.95,55.275035624545744
2024-10-28 17:39:48 UTC,161,23.95,55.4948167226237
2024-10-28 17:40:18 UTC,162,23.95,55.53570932445127
2024-10-28 17:44:25 UTC,163,24.42,55.35895870454193
